"","ID","kingdom","class","family","acceptedNameUsage","infraspecificEpithet","vernacularName","establishmentMeans","CATEGORÍA.DE.CONSERVACIÓN","basisOfRecord","institution","recordedBy","year","month","day","locality","locationRemarks","county","stateProvince","municipality","PRECISIÓN.DATO","verbatimLatitude","verbatimLongitude","verbatimElevation","verbatimCoordinateSystem","verbatimSRS","HUSO","occurrenceRemarks","datasetName","dynamicProperties"
"3745",6710,"Plantae","Magnoliopsida","Plantaginaceae","Plantago barbata G. Forst. ssp. barbata","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto21.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.017231","-69.229376",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3746",6711,"Plantae","Magnoliopsida","Ranunculaceae","Ranunculus cymbalaria Pursh","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto21.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.017231","-69.229376",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3747",6712,"Plantae","Magnoliopsida","Ranunculaceae","Ranunculus uniflorus Phil. ex Reiche f. uniflorus","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto21.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.017231","-69.229376",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3748",6713,"Plantae","Liliopsida","Poaceae","Puccinellia frigida (Phil.) I.M. Johnst.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto14.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.036504","-69.203116",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3749",6714,"Plantae","Liliopsida","Juncaceae","Distichia muscoides Nees & Meyen","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto20.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.013317","-69.214671",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3750",6715,"Plantae","Liliopsida","Cyperaceae","Zameioscirpus atacamensis (Phil.) Dhooge & Goetgh.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3751",6716,"Plantae","Magnoliopsida","Caryophyllaceae","Arenaria rivularis Phil.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto24.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.004044","-69.244426",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3752",6717,"Plantae","Magnoliopsida","Asteraceae","Senecio humillimus Sch. Bip. ex Wedd.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto15.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.037734","-69.202654",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3753",6718,"Plantae","Magnoliopsida","Asteraceae","Werneria pygmaea Gillies ex Hook. & Arn.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto15.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.037734","-69.202654",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3754",6719,"Plantae","Magnoliopsida","Asteraceae","Werneria pygmaea Gillies ex Hook. & Arn.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto15.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.037734","-69.202654",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3755",6720,"Plantae","Magnoliopsida","Asteraceae","Werneria weddellii Phil.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto15.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.037734","-69.202654",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3756",6721,"Plantae","Magnoliopsida","Brassicaceae","Eudema friesii O.E. Schulz","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto15.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.037734","-69.202654",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3757",6722,"Plantae","Magnoliopsida","Caryophyllaceae","Arenaria rivularis Phil.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto15.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.037734","-69.202654",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3758",6723,"Plantae","Liliopsida","Cyperaceae","Carex maritima Gunnerus","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto15.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.037734","-69.202654",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3759",6724,"Plantae","Liliopsida","Poaceae","Deyeuxia curvula Wedd.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto15.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.037734","-69.202654",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3760",6725,"Plantae","Liliopsida","Poaceae","Festuca rigescens (J. Presl) Kunth","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto15.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.037734","-69.202654",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3761",6726,"Plantae","Magnoliopsida","Rosaceae","Lachemilla sp.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto15.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.037734","-69.202654",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3762",6727,"Plantae","Liliopsida","Orchidaceae","Aa nervosa (Kraenzl.) Schltr.","","","Autóctona","VU","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:RCE (D.S 41/2012 MMA),iucnStatusRemarks:VULNERABLE (SEXTO PROCESO)"
"3763",6728,"Plantae","Magnoliopsida","Apiaceae","Lilaeopsis macloviana (Gand.) A.W. Hill","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto20.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.013317","-69.214671",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3764",6729,"Plantae","Magnoliopsida","Apiaceae","Lilaeopsis macloviana (Gand.) A.W. Hill","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3765",6730,"Plantae","Polypodiopsida","Azollaceae","Azolla filiculoides Lam.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3766",6731,"Plantae","Magnoliopsida","Campanulaceae","Lobelia oligophylla (Wedd.) Lammers","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3767",6732,"Plantae","Liliopsida","Cyperaceae","Phylloscirpus acaulis (Phil.) Goetgh. & D.A. Simpson","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3768",6733,"Plantae","Liliopsida","Cyperaceae","Zameioscirpus muticus Dhooge & Goetgh.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3769",6734,"Plantae","Magnoliopsida","Asteraceae","Werneria pygmaea Gillies ex Hook. & Arn.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3770",6735,"Plantae","Magnoliopsida","Caryophyllaceae","Arenaria rivularis Phil.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3771",6736,"Plantae","Magnoliopsida","Gentianaceae","Gentiana prostrata Haenke","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3772",6737,"Plantae","Magnoliopsida","Plantaginaceae","Plantago barbata G. Forst. ssp. barbata","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3773",6738,"Plantae","Magnoliopsida","Asteraceae","Baccharis acaulis (Wedd. ex R.E. Fr.) Cabrera","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3774",6739,"Plantae","Liliopsida","Cyperaceae","Carex maritima Gunnerus","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3775",6740,"Plantae","Liliopsida","Juncaceae","Oxychloë andina Phil.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3776",6741,"Plantae","Liliopsida","Poaceae","Deyeuxia curvula Wedd.","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto16.- Hunedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.021361","-69.214889",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
"3777",6742,"Plantae","Liliopsida","Poaceae","Deyeuxia brevifolia J. Presl var. brevifolia","","","Autóctona","Sin clasificación","Publicación","","L.Faúndez, P.Saldivia, M. Ahumada y V. Valdivia","2009",11,21,"Caquena, Localidad Rural","Pto21.- Humedal de Caquena","Parinacota","de Arica y Parinacota","Putre","GPS","-18.017231","-69.229376",0,"","WGS 1984","19 Sur",""," Caracterización de Sistemas Vegetacionales Azonales Hídricos Terrestres del Sector Ancara y Tacora en la Región de Arica y Parinacota. Biota 2009","iucnStatus:,iucnStatusRemarks:Sin clasificación"
